222.3875,-3.1543,349.9630,0.007054
222.7043,-3.1572,350.1461,0.007126
223.0225,-3.1600,350.3301,0.007199
223.3421,-3.1629,350.5147,0.007275
223.6989,-3.1660,350.7209,0.007378
223.9855,-3.1685,350.8865,0.007465
224.3453,-3.1716,351.0945,0.007542
224.7069,-3.1747,351.3036,0.007594
224.9973,-3.1772,351.4714,0.007600
226.2807,-3.1879,352.2130,0.007972
226.6140,-3.1905,352.4056,0.008037
226.9861,-3.1936,352.6206,0.008109
227.3223,-3.1962,352.8149,0.008178
227.6598,-3.1989,353.0100,0.008562
228.9469,-3.2087,353.7554,0.008565
229.2907,-3.2112,353.9548,0.008612
229.5975,-3.2135,354.1328,0.008671
229.9438,-3.2160,354.3340,0.008772
230.2916,-3.2185,354.5359,0.008878
230.6017,-3.2207,354.7161,0.008951
230.9518,-3.2231,354.9196,0.009030
231.3813,-3.2261,355.1695,0.009133
231.6947,-3.2282,355.3518,0.009202
232.1270,-3.2311,355.6035,0.009304
232.4820,-3.2334,355.8103,0.009384
232.9173,-3.2362,356.0640,0.009490
233.2749,-3.2385,356.2725,0.009567
233.6735,-3.2409,356.5050,0.009661
234.0335,-3.2432,356.7151,0.009745
234.3543,-3.2451,356.9024,0.009819
234.7161,-3.2472,357.1138,0.009899
235.0791,-3.2493,357.3259,0.009985
235.4428,-3.2514,357.5386,0.010071
235.8481,-3.2537,357.7756,0.010169
236.1731,-3.2555,357.9658,0.010240
236.5395,-3.2574,358.1804,0.010327
236.8661,-3.2592,358.3716,0.010400
237.2342,-3.2611,358.5874,0.010487
237.5622,-3.2628,358.7797,0.010559
237.9321,-3.2646,358.9967,0.010649
238.2615,-3.2663,359.1900,0.010726
238.6329,-3.2681,359.4080,0.010810
238.9638,-3.2696,359.6024,0.010886
239.3368,-3.2714,359.8217,0.010974
239.7105,-3.2731,360.0417,0.011059
240.0436,-3.2745,360.2381,0.011139
240.4187,-3.2762,360.4598,0.011227
240.7528,-3.2776,360.6576,0.011303
241.1294,-3.2792,360.8811,0.011388
241.4646,-3.2805,361.0805,0.011471
241.8423,-3.2821,361.3057,0.011555
242.2206,-3.2835,361.5317,0.011645
242.5575,-3.2848,361.7332,0.011724
242.9371,-3.2862,361.9604,0.011809
243.2751,-3.2874,362.1626,0.011891
243.6562,-3.2886,362.3907,0.011978
243.9955,-3.2898,362.5940,0.012057
244.3780,-3.2910,362.8232,0.012147
244.7613,-3.2922,363.0529,0.012236
245.1027,-3.2932,363.2577,0.012317
245.4874,-3.2943,363.4886,0.012408
245.8301,-3.2952,363.6945,0.012486
246.2163,-3.2963,363.9266,0.012573
246.6034,-3.2973,364.1594,0.012666
246.9480,-3.2982,364.3666,0.012746
247.3367,-3.2992,364.6002,0.012840
247.6829,-3.3000,364.8081,0.012921
248.0731,-3.3009,365.0424,0.013008
248.4207,-3.3016,365.2512,0.013093
248.8126,-3.3025,365.4864,0.013182
249.2053,-3.3033,365.7222,0.013272
249.5550,-3.3040,365.9321,0.013357
249.9493,-3.3048,366.1689,0.013447
250.3442,-3.3056,366.4060,0.013538
250.6959,-3.3062,366.6171,0.013623
251.0923,-3.3069,366.8550,0.013716
251.4895,-3.3076,367.0930,0.013807
251.8433,-3.3082,367.3049,0.013890
252.2421,-3.3088,367.5436,0.013985
252.5974,-3.3094,367.7561,0.014066
252.9978,-3.3100,367.9955,0.014161
253.3990,-3.3106,368.2353,0.014254
